participant_code,group,medical_experience,legal_experience,conlang_experience,native_english,item_id,topic,timepoint,probability_assigned_to_a,correct_answer,logit
P69,intervention,1,1,0,1,jbo_44,jbo,after,91.0,A,2.313634929180631
P69,intervention,1,1,0,1,jbo_45,jbo,before,50.0,B,0.0
P69,intervention,1,1,0,1,jbo_45,jbo,intermediate,27.0,B,0.9946225751440619
P69,intervention,1,1,0,1,jbo_45,jbo,after,8.0,B,2.442347035369205
P69,intervention,1,1,0,1,Surgery_265,Surgery,before,30.0,B,0.8472978603872034
P69,intervention,1,1,0,1,Surgery_265,Surgery,intermediate,50.0,B,0.0
P69,intervention,1,1,0,1,Surgery_265,Surgery,after,91.0,B,-2.313634929180631
P69,intervention,1,1,0,1,Evidence_51,Evidence,before,70.0,A,0.8472978603872034
P69,intervention,1,1,0,1,Evidence_51,Evidence,intermediate,89.0,A,2.0907410969337694
P69,intervention,1,1,0,1,Evidence_51,Evidence,after,98.0,A,3.8918202981106256
P69,intervention,1,1,0,1,jbo_39,jbo,before,50.0,B,0.0
P69,intervention,1,1,0,1,jbo_39,jbo,intermediate,55.0,B,-0.20067069546215138
P69,intervention,1,1,0,1,jbo_39,jbo,after,70.0,B,-0.8472978603872034
P69,intervention,1,1,0,1,jbo_111,jbo,before,50.0,A,0.0
P69,intervention,1,1,0,1,jbo_111,jbo,intermediate,50.0,A,0.0
P69,intervention,1,1,0,1,jbo_111,jbo,after,66.0,A,0.6632942174102643
P69,intervention,1,1,0,1,Surgery_152,Surgery,before,78.0,A,1.265666373331276
P69,intervention,1,1,0,1,Surgery_152,Surgery,intermediate,88.0,A,1.9924301646902063
P69,intervention,1,1,0,1,Surgery_152,Surgery,after,96.0,A,3.178053830347945
P69,intervention,1,1,0,1,Contracts_36,Contracts,before,60.0,B,-0.4054651081081643
P69,intervention,1,1,0,1,Contracts_36,Contracts,intermediate,73.0,B,-0.9946225751440619
P69,intervention,1,1,0,1,Contracts_36,Contracts,after,70.0,B,-0.8472978603872034
P69,intervention,1,1,0,1,jbo_12,jbo,before,50.0,A,0.0
P69,intervention,1,1,0,1,jbo_12,jbo,intermediate,52.0,A,0.08004270767353656
P69,intervention,1,1,0,1,jbo_12,jbo,after,44.0,A,-0.2411620568168881
P69,intervention,1,1,0,1,Contracts_41,Contracts,before,52.0,A,0.08004270767353656
P69,intervention,1,1,0,1,Contracts_41,Contracts,intermediate,75.0,A,1.0986122886681098
P69,intervention,1,1,0,1,Contracts_41,Contracts,after,83.0,A,1.5856272637403817
P69,intervention,1,1,0,1,Contracts_49,Contracts,before,25.0,B,1.0986122886681098
P69,intervention,1,1,0,1,Contracts_49,Contracts,intermediate,10.0,B,2.1972245773362196
P69,intervention,1,1,0,1,Contracts_49,Contracts,after,5.0,B,2.9444389791664394
P69,intervention,1,1,0,1,Contracts_28,Contracts,before,40.0,B,0.4054651081081642
P69,intervention,1,1,0,1,Contracts_28,Contracts,intermediate,27.0,B,0.9946225751440619
P69,intervention,1,1,0,1,Contracts_28,Contracts,after,14.0,B,1.815289966638249
P69,intervention,1,1,0,1,Evidence_37,Evidence,before,60.0,B,-0.4054651081081643
P69,intervention,1,1,0,1,Evidence_37,Evidence,intermediate,65.0,B,-0.6190392084062235
P69,intervention,1,1,0,1,Evidence_37,Evidence,after,85.0,B,-1.7346010553881062
P70,no assistance,0,0,0,1,Surgery_280,Surgery,before,50.0,B,0.0
P70,no assistance,0,0,0,1,Surgery_280,Surgery,intermediate,,B,
P70,no assistance,0,0,0,1,Surgery_280,Surgery,after,60.0,B,-0.4054651081081643
P70,no assistance,0,0,0,1,Contracts_30,Contracts,before,55.0,A,0.2006706954621514
P70,no assistance,0,0,0,1,Contracts_30,Contracts,intermediate,,A,
P70,no assistance,0,0,0,1,Contracts_30,Contracts,after,85.0,A,1.7346010553881064
P70,no assistance,0,0,0,1,Contracts_27,Contracts,before,57.0,B,-0.28185115214098755
P70,no assistance,0,0,0,1,Contracts_27,Contracts,intermediate,,B,
P70,no assistance,0,0,0,1,Contracts_27,Contracts,after,40.0,B,0.4054651081081642
P70,no assistance,0,0,0,1,Evidence_53,Evidence,before,50.0,A,0.0
P70,no assistance,0,0,0,1,Evidence_53,Evidence,intermediate,,A,
P70,no assistance,0,0,0,1,Evidence_53,Evidence,after,60.0,A,0.4054651081081642
P70,no assistance,0,0,0,1,jbo_63,jbo,before,50.0,B,0.0
P70,no assistance,0,0,0,1,jbo_63,jbo,intermediate,,B,
P70,no assistance,0,0,0,1,jbo_63,jbo,after,40.0,B,0.4054651081081642
P70,no assistance,0,0,0,1,Surgery_249,Surgery,before,50.0,B,0.0
P70,no assistance,0,0,0,1,Surgery_249,Surgery,intermediate,,B,
P70,no assistance,0,0,0,1,Surgery_249,Surgery,after,5.0,B,2.9444389791664394
P70,no assistance,0,0,0,1,Contracts_20,Contracts,before,50.0,A,0.0
P70,no assistance,0,0,0,1,Contracts_20,Contracts,intermediate,,A,
P70,no assistance,0,0,0,1,Contracts_20,Contracts,after,90.0,A,2.1972245773362196
P70,no assistance,0,0,0,1,Surgery_283_flipped,Surgery,before,48.0,A,-0.0800427076735365
P70,no assistance,0,0,0,1,Surgery_283_flipped,Surgery,intermediate,,A,
P70,no assistance,0,0,0,1,Surgery_283_flipped,Surgery,after,60.0,A,0.4054651081081642
P70,no assistance,0,0,0,1,Evidence_9,Evidence,before,55.0,B,-0.20067069546215138
P70,no assistance,0,0,0,1,Evidence_9,Evidence,intermediate,,B,
P70,no assistance,0,0,0,1,Evidence_9,Evidence,after,25.0,B,1.0986122886681098
P70,no assistance,0,0,0,1,jbo_26,jbo,before,50.0,A,0.0
P70,no assistance,0,0,0,1,jbo_26,jbo,intermediate,,A,
P70,no assistance,0,0,0,1,jbo_26,jbo,after,75.0,A,1.0986122886681098
P70,no assistance,0,0,0,1,Surgery_84,Surgery,before,50.0,A,0.0
P70,no assistance,0,0,0,1,Surgery_84,Surgery,intermediate,,A,
P70,no assistance,0,0,0,1,Surgery_84,Surgery,after,65.0,A,0.6190392084062236
P70,no assistance,0,0,0,1,jbo_47,jbo,before,50.0,B,0.0
P70,no assistance,0,0,0,1,jbo_47,jbo,intermediate,,B,
P70,no assistance,0,0,0,1,jbo_47,jbo,after,45.0,B,0.2006706954621514
P70,no assistance,0,0,0,1,Surgery_25,Surgery,before,45.0,B,0.2006706954621514
P70,no assistance,0,0,0,1,Surgery_25,Surgery,intermediate,,B,
P70,no assistance,0,0,0,1,Surgery_25,Surgery,after,5.0,B,2.9444389791664394
P70,no assistance,0,0,0,1,Surgery_15,Surgery,before,50.0,B,0.0
P70,no assistance,0,0,0,1,Surgery_15,Surgery,intermediate,,B,
P70,no assistance,0,0,0,1,Surgery_15,Surgery,after,5.0,B,2.9444389791664394
P70,no assistance,0,0,0,1,Evidence_54,Evidence,before,50.0,B,0.0
P70,no assistance,0,0,0,1,Evidence_54,Evidence,intermediate,,B,
P70,no assistance,0,0,0,1,Evidence_54,Evidence,after,60.0,B,-0.4054651081081643
P70,no assistance,0,0,0,1,Evidence_58,Evidence,before,55.0,A,0.2006706954621514
P70,no assistance,0,0,0,1,Evidence_58,Evidence,intermediate,,A,
P70,no assistance,0,0,0,1,Evidence_58,Evidence,after,55.0,A,0.2006706954621514
P70,no assistance,0,0,0,1,Evidence_61,Evidence,before,50.0,B,0.0
P70,no assistance,0,0,0,1,Evidence_61,Evidence,intermediate,,B,
P70,no assistance,0,0,0,1,Evidence_61,Evidence,after,30.0,B,0.8472978603872034
P70,no assistance,0,0,0,1,Evidence_19,Evidence,before,45.0,A,-0.20067069546215124
P70,no assistance,0,0,0,1,Evidence_19,Evidence,intermediate,,A,
P70,no assistance,0,0,0,1,Evidence_19,Evidence,after,55.0,A,0.2006706954621514
P70,no assistance,0,0,0,1,Evidence_36,Evidence,before,40.0,B,0.4054651081081642
P70,no assistance,0,0,0,1,Evidence_36,Evidence,intermediate,,B,
P70,no assistance,0,0,0,1,Evidence_36,Evidence,after,25.0,B,1.0986122886681098
P70,no assistance,0,0,0,1,Surgery_225,Surgery,before,50.0,B,0.0
P70,no assistance,0,0,0,1,Surgery_225,Surgery,intermediate,,B,
P70,no assistance,0,0,0,1,Surgery_225,Surgery,after,30.0,B,0.8472978603872034
P70,no assistance,0,0,0,1,Evidence_21,Evidence,before,50.0,A,0.0
P70,no assistance,0,0,0,1,Evidence_21,Evidence,intermediate,,A,
P70,no assistance,0,0,0,1,Evidence_21,Evidence,after,60.0,A,0.4054651081081642
P70,no assistance,0,0,0,1,Contracts_3,Contracts,before,60.0,A,0.4054651081081642
P70,no assistance,0,0,0,1,Contracts_3,Contracts,intermediate,,A,
P70,no assistance,0,0,0,1,Contracts_3,Contracts,after,70.0,A,0.8472978603872034
P70,no assistance,0,0,0,1,Evidence_64,Evidence,before,45.0,B,0.2006706954621514
P70,no assistance,0,0,0,1,Evidence_64,Evidence,intermediate,,B,
P70,no assistance,0,0,0,1,Evidence_64,Evidence,after,30.0,B,0.8472978603872034
P70,no assistance,0,0,0,1,Surgery_62,Surgery,before,45.0,A,-0.20067069546215124
P70,no assistance,0,0,0,1,Surgery_62,Surgery,intermediate,,A,
P70,no assistance,0,0,0,1,Surgery_62,Surgery,after,95.0,A,2.9444389791664394
P70,no assistance,0,0,0,1,jbo_54,jbo,before,50.0,A,0.0
P70,no assistance,0,0,0,1,jbo_54,jbo,intermediate,,A,
P70,no assistance,0,0,0,1,jbo_54,jbo,after,55.0,A,0.2006706954621514
P70,no assistance,0,0,0,1,Contracts_61,Contracts,before,50.0,B,0.0
P70,no assistance,0,0,0,1,Contracts_61,Contracts,intermediate,,B,
P70,no assistance,0,0,0,1,Contracts_61,Contracts,after,60.0,B,-0.4054651081081643
P70,no assistance,0,0,0,1,Contracts_13,Contracts,before,60.0,A,0.4054651081081642
P70,no assistance,0,0,0,1,Contracts_13,Contracts,intermediate,,A,
P70,no assistance,0,0,0,1,Contracts_13,Contracts,after,75.0,A,1.0986122886681098
P70,no assistance,0,0,0,1,jbo_30,jbo,before,50.0,A,0.0
P70,no assistance,0,0,0,1,jbo_30,jbo,intermediate,,A,
P70,no assistance,0,0,0,1,jbo_30,jbo,after,90.0,A,2.1972245773362196
P70,no assistance,0,0,0,1,Surgery_229,Surgery,before,50.0,A,0.0
P70,no assistance,0,0,0,1,Surgery_229,Surgery,intermediate,,A,
P70,no assistance,0,0,0,1,Surgery_229,Surgery,after,65.0,A,0.6190392084062236
P70,no assistance,0,0,0,1,Contracts_29,Contracts,before,50.0,A,0.0
P70,no assistance,0,0,0,1,Contracts_29,Contracts,intermediate,,A,
P70,no assistance,0,0,0,1,Contracts_29,Contracts,after,45.0,A,-0.20067069546215124
P70,no assistance,0,0,0,1,jbo_55,jbo,before,50.0,B,0.0
P70,no assistance,0,0,0,1,jbo_55,jbo,intermediate,,B,
P70,no assistance,0,0,0,1,jbo_55,jbo,after,55.0,B,-0.20067069546215138
P70,no assistance,0,0,0,1,Contracts_44,Contracts,before,50.0,B,0.0
P70,no assistance,0,0,0,1,Contracts_44,Contracts,intermediate,,B,
P70,no assistance,0,0,0,1,Contracts_44,Contracts,after,20.0,B,1.3862943611198908
P70,no assistance,0,0,0,1,Evidence_69,Evidence,before,50.0,A,0.0
P70,no assistance,0,0,0,1,Evidence_69,Evidence,intermediate,,A,
P70,no assistance,0,0,0,1,Evidence_69,Evidence,after,80.0,A,1.3862943611198908
P70,no assistance,0,0,0,1,Surgery_50,Surgery,before,50.0,A,0.0
P70,no assistance,0,0,0,1,Surgery_50,Surgery,intermediate,,A,
P70,no assistance,0,0,0,1,Surgery_50,Surgery,after,30.0,A,-0.8472978603872036
P70,no assistance,0,0,0,1,jbo_71,jbo,before,50.0,B,0.0
P70,no assistance,0,0,0,1,jbo_71,jbo,intermediate,,B,
P70,no assistance,0,0,0,1,jbo_71,jbo,after,70.0,B,-0.8472978603872034
P70,no assistance,0,0,0,1,jbo_44,jbo,before,50.0,A,0.0
P70,no assistance,0,0,0,1,jbo_44,jbo,intermediate,,A,
P70,no assistance,0,0,0,1,jbo_44,jbo,after,95.0,A,2.9444389791664394
P70,no assistance,0,0,0,1,jbo_45,jbo,before,50.0,B,0.0
P70,no assistance,0,0,0,1,jbo_45,jbo,intermediate,,B,
P70,no assistance,0,0,0,1,jbo_45,jbo,after,40.0,B,0.4054651081081642
P70,no assistance,0,0,0,1,Surgery_265,Surgery,before,43.0,B,0.281851152140988
P70,no assistance,0,0,0,1,Surgery_265,Surgery,intermediate,,B,
P70,no assistance,0,0,0,1,Surgery_265,Surgery,after,75.0,B,-1.0986122886681098
P70,no assistance,0,0,0,1,Evidence_51,Evidence,before,50.0,A,0.0
P70,no assistance,0,0,0,1,Evidence_51,Evidence,intermediate,,A,
P70,no assistance,0,0,0,1,Evidence_51,Evidence,after,75.0,A,1.0986122886681098
P70,no assistance,0,0,0,1,jbo_39,jbo,before,50.0,B,0.0
P70,no assistance,0,0,0,1,jbo_39,jbo,intermediate,,B,
P70,no assistance,0,0,0,1,jbo_39,jbo,after,30.0,B,0.8472978603872034
P70,no assistance,0,0,0,1,jbo_111,jbo,before,50.0,A,0.0
P70,no assistance,0,0,0,1,jbo_111,jbo,intermediate,,A,
P70,no assistance,0,0,0,1,jbo_111,jbo,after,65.0,A,0.6190392084062236
P70,no assistance,0,0,0,1,Surgery_152,Surgery,before,50.0,A,0.0
P70,no assistance,0,0,0,1,Surgery_152,Surgery,intermediate,,A,
P70,no assistance,0,0,0,1,Surgery_152,Surgery,after,30.0,A,-0.8472978603872036
P70,no assistance,0,0,0,1,Contracts_36,Contracts,before,50.0,B,0.0
P70,no assistance,0,0,0,1,Contracts_36,Contracts,intermediate,,B,
P70,no assistance,0,0,0,1,Contracts_36,Contracts,after,40.0,B,0.4054651081081642
P70,no assistance,0,0,0,1,jbo_12,jbo,before,50.0,A,0.0
P70,no assistance,0,0,0,1,jbo_12,jbo,intermediate,,A,
P70,no assistance,0,0,0,1,jbo_12,jbo,after,40.0,A,-0.4054651081081643
P70,no assistance,0,0,0,1,Contracts_41,Contracts,before,60.0,A,0.4054651081081642
P70,no assistance,0,0,0,1,Contracts_41,Contracts,intermediate,,A,
P70,no assistance,0,0,0,1,Contracts_41,Contracts,after,90.0,A,2.1972245773362196
P70,no assistance,0,0,0,1,Contracts_49,Contracts,before,40.0,B,0.4054651081081642
P70,no assistance,0,0,0,1,Contracts_49,Contracts,intermediate,,B,
P70,no assistance,0,0,0,1,Contracts_49,Contracts,after,20.0,B,1.3862943611198908
P70,no assistance,0,0,0,1,Contracts_28,Contracts,before,44.0,B,0.24116205681688824
P70,no assistance,0,0,0,1,Contracts_28,Contracts,intermediate,,B,
P70,no assistance,0,0,0,1,Contracts_28,Contracts,after,40.0,B,0.4054651081081642
P70,no assistance,0,0,0,1,Evidence_37,Evidence,before,50.0,B,0.0
P70,no assistance,0,0,0,1,Evidence_37,Evidence,intermediate,,B,
P70,no assistance,0,0,0,1,Evidence_37,Evidence,after,60.0,B,-0.4054651081081643
P71,intervention,0,0,0,1,Surgery_280,Surgery,before,50.0,B,0.0
P71,intervention,0,0,0,1,Surgery_280,Surgery,intermediate,50.0,B,0.0
P71,intervention,0,0,0,1,Surgery_280,Surgery,after,45.0,B,0.2006706954621514
P71,intervention,0,0,0,1,Contracts_30,Contracts,before,40.0,A,-0.4054651081081643
P71,intervention,0,0,0,1,Contracts_30,Contracts,intermediate,60.0,A,0.4054651081081642
P71,intervention,0,0,0,1,Contracts_30,Contracts,after,51.0,A,0.040005334613699206
P71,intervention,0,0,0,1,Contracts_27,Contracts,before,45.0,B,0.2006706954621514
P71,intervention,0,0,0,1,Contracts_27,Contracts,intermediate,35.0,B,0.6190392084062236
P71,intervention,0,0,0,1,Contracts_27,Contracts,after,5.0,B,2.9444389791664394
P71,intervention,0,0,0,1,Evidence_53,Evidence,before,55.0,A,0.2006706954621514
P71,intervention,0,0,0,1,Evidence_53,Evidence,intermediate,50.0,A,0.0
P71,intervention,0,0,0,1,Evidence_53,Evidence,after,85.0,A,1.7346010553881064
P71,intervention,0,0,0,1,jbo_63,jbo,before,50.0,B,0.0
P71,intervention,0,0,0,1,jbo_63,jbo,intermediate,45.0,B,0.2006706954621514
P71,intervention,0,0,0,1,jbo_63,jbo,after,40.0,B,0.4054651081081642
P71,intervention,0,0,0,1,Surgery_249,Surgery,before,50.0,B,0.0
P71,intervention,0,0,0,1,Surgery_249,Surgery,intermediate,45.0,B,0.2006706954621514
P71,intervention,0,0,0,1,Surgery_249,Surgery,after,0.0,B,4.595119850134589
P71,intervention,0,0,0,1,Contracts_20,Contracts,before,60.0,A,0.4054651081081642
P71,intervention,0,0,0,1,Contracts_20,Contracts,intermediate,65.0,A,0.6190392084062236
P71,intervention,0,0,0,1,Contracts_20,Contracts,after,55.0,A,0.2006706954621514
P71,intervention,0,0,0,1,Surgery_283_flipped,Surgery,before,50.0,A,0.0
P71,intervention,0,0,0,1,Surgery_283_flipped,Surgery,intermediate,45.0,A,-0.20067069546215124
P71,intervention,0,0,0,1,Surgery_283_flipped,Surgery,after,55.0,A,0.2006706954621514
P71,intervention,0,0,0,1,Evidence_9,Evidence,before,60.0,B,-0.4054651081081643
P71,intervention,0,0,0,1,Evidence_9,Evidence,intermediate,45.0,B,0.2006706954621514
P71,intervention,0,0,0,1,Evidence_9,Evidence,after,20.0,B,1.3862943611198908
P71,intervention,0,0,0,1,jbo_26,jbo,before,50.0,A,0.0
P71,intervention,0,0,0,1,jbo_26,jbo,intermediate,45.0,A,-0.20067069546215124
P71,intervention,0,0,0,1,jbo_26,jbo,after,35.0,A,-0.6190392084062235
P71,intervention,0,0,0,1,Surgery_84,Surgery,before,55.0,A,0.2006706954621514
P71,intervention,0,0,0,1,Surgery_84,Surgery,intermediate,60.0,A,0.4054651081081642
P71,intervention,0,0,0,1,Surgery_84,Surgery,after,100.0,A,4.595119850134589
P71,intervention,0,0,0,1,jbo_47,jbo,before,50.0,B,0.0
P71,intervention,0,0,0,1,jbo_47,jbo,intermediate,49.0,B,0.040005334613699206
P71,intervention,0,0,0,1,jbo_47,jbo,after,20.0,B,1.3862943611198908
P71,intervention,0,0,0,1,Surgery_25,Surgery,before,45.0,B,0.2006706954621514
P71,intervention,0,0,0,1,Surgery_25,Surgery,intermediate,40.0,B,0.4054651081081642
P71,intervention,0,0,0,1,Surgery_25,Surgery,after,0.0,B,4.595119850134589
P71,intervention,0,0,0,1,Surgery_15,Surgery,before,50.0,B,0.0
P71,intervention,0,0,0,1,Surgery_15,Surgery,intermediate,45.0,B,0.2006706954621514
P71,intervention,0,0,0,1,Surgery_15,Surgery,after,5.0,B,2.9444389791664394
P71,intervention,0,0,0,1,Evidence_54,Evidence,before,45.0,B,0.2006706954621514
P71,intervention,0,0,0,1,Evidence_54,Evidence,intermediate,25.0,B,1.0986122886681098
P71,intervention,0,0,0,1,Evidence_54,Evidence,after,0.0,B,4.595119850134589
P71,intervention,0,0,0,1,Evidence_58,Evidence,before,60.0,A,0.4054651081081642
P71,intervention,0,0,0,1,Evidence_58,Evidence,intermediate,60.0,A,0.4054651081081642
P71,intervention,0,0,0,1,Evidence_58,Evidence,after,66.0,A,0.6632942174102643
P71,intervention,0,0,0,1,Evidence_61,Evidence,before,60.0,B,-0.4054651081081643
P71,intervention,0,0,0,1,Evidence_61,Evidence,intermediate,45.0,B,0.2006706954621514
P71,intervention,0,0,0,1,Evidence_61,Evidence,after,20.0,B,1.3862943611198908
P71,intervention,0,0,0,1,Evidence_19,Evidence,before,50.0,A,0.0
P71,intervention,0,0,0,1,Evidence_19,Evidence,intermediate,55.0,A,0.2006706954621514
P71,intervention,0,0,0,1,Evidence_19,Evidence,after,75.0,A,1.0986122886681098
P71,intervention,0,0,0,1,Evidence_36,Evidence,before,55.0,B,-0.20067069546215138
P71,intervention,0,0,0,1,Evidence_36,Evidence,intermediate,45.0,B,0.2006706954621514
P71,intervention,0,0,0,1,Evidence_36,Evidence,after,35.0,B,0.6190392084062236
P71,intervention,0,0,0,1,Surgery_225,Surgery,before,50.0,B,0.0
P71,intervention,0,0,0,1,Surgery_225,Surgery,intermediate,40.0,B,0.4054651081081642
P71,intervention,0,0,0,1,Surgery_225,Surgery,after,0.0,B,4.595119850134589
P71,intervention,0,0,0,1,Evidence_21,Evidence,before,48.0,A,-0.0800427076735365
P71,intervention,0,0,0,1,Evidence_21,Evidence,intermediate,43.0,A,-0.2818511521409879
P71,intervention,0,0,0,1,Evidence_21,Evidence,after,35.0,A,-0.6190392084062235
P71,intervention,0,0,0,1,Contracts_3,Contracts,before,55.0,A,0.2006706954621514
P71,intervention,0,0,0,1,Contracts_3,Contracts,intermediate,55.0,A,0.2006706954621514
P71,intervention,0,0,0,1,Contracts_3,Contracts,after,55.0,A,0.2006706954621514
P71,intervention,0,0,0,1,Evidence_64,Evidence,before,40.0,B,0.4054651081081642
P71,intervention,0,0,0,1,Evidence_64,Evidence,intermediate,25.0,B,1.0986122886681098
P71,intervention,0,0,0,1,Evidence_64,Evidence,after,0.0,B,4.595119850134589
P71,intervention,0,0,0,1,Surgery_62,Surgery,before,50.0,A,0.0
P71,intervention,0,0,0,1,Surgery_62,Surgery,intermediate,60.0,A,0.4054651081081642
P71,intervention,0,0,0,1,Surgery_62,Surgery,after,65.0,A,0.6190392084062236
P71,intervention,0,0,0,1,jbo_54,jbo,before,50.0,A,0.0
P71,intervention,0,0,0,1,jbo_54,jbo,intermediate,55.0,A,0.2006706954621514
P71,intervention,0,0,0,1,jbo_54,jbo,after,65.0,A,0.6190392084062236
P71,intervention,0,0,0,1,Contracts_61,Contracts,before,50.0,B,0.0
P71,intervention,0,0,0,1,Contracts_61,Contracts,intermediate,55.0,B,-0.20067069546215138
P71,intervention,0,0,0,1,Contracts_61,Contracts,after,35.0,B,0.6190392084062236
P71,intervention,0,0,0,1,Contracts_13,Contracts,before,55.0,A,0.2006706954621514
P71,intervention,0,0,0,1,Contracts_13,Contracts,intermediate,60.0,A,0.4054651081081642
P71,intervention,0,0,0,1,Contracts_13,Contracts,after,75.0,A,1.0986122886681098
P71,intervention,0,0,0,1,jbo_30,jbo,before,50.0,A,0.0
P71,intervention,0,0,0,1,jbo_30,jbo,intermediate,60.0,A,0.4054651081081642
P71,intervention,0,0,0,1,jbo_30,jbo,after,100.0,A,4.595119850134589
P71,intervention,0,0,0,1,Surgery_229,Surgery,before,50.0,A,0.0
P71,intervention,0,0,0,1,Surgery_229,Surgery,intermediate,60.0,A,0.4054651081081642
P71,intervention,0,0,0,1,Surgery_229,Surgery,after,85.0,A,1.7346010553881064
P71,intervention,0,0,0,1,Contracts_29,Contracts,before,40.0,A,-0.4054651081081643
P71,intervention,0,0,0,1,Contracts_29,Contracts,intermediate,40.0,A,-0.4054651081081643
P71,intervention,0,0,0,1,Contracts_29,Contracts,after,45.0,A,-0.20067069546215124
P71,intervention,0,0,0,1,jbo_55,jbo,before,50.0,B,0.0
P71,intervention,0,0,0,1,jbo_55,jbo,intermediate,45.0,B,0.2006706954621514
P71,intervention,0,0,0,1,jbo_55,jbo,after,65.0,B,-0.6190392084062235
P71,intervention,0,0,0,1,Contracts_44,Contracts,before,53.0,B,-0.12014431184206334
P71,intervention,0,0,0,1,Contracts_44,Contracts,intermediate,45.0,B,0.2006706954621514
P71,intervention,0,0,0,1,Contracts_44,Contracts,after,40.0,B,0.4054651081081642
P71,intervention,0,0,0,1,Evidence_69,Evidence,before,45.0,A,-0.20067069546215124
P71,intervention,0,0,0,1,Evidence_69,Evidence,intermediate,60.0,A,0.4054651081081642
P71,intervention,0,0,0,1,Evidence_69,Evidence,after,100.0,A,4.595119850134589
P71,intervention,0,0,0,1,Surgery_50,Surgery,before,48.0,A,-0.0800427076735365
P71,intervention,0,0,0,1,Surgery_50,Surgery,intermediate,40.0,A,-0.4054651081081643
P71,intervention,0,0,0,1,Surgery_50,Surgery,after,60.0,A,0.4054651081081642
P71,intervention,0,0,0,1,jbo_71,jbo,before,50.0,B,0.0
P71,intervention,0,0,0,1,jbo_71,jbo,intermediate,45.0,B,0.2006706954621514
P71,intervention,0,0,0,1,jbo_71,jbo,after,60.0,B,-0.4054651081081643
P71,intervention,0,0,0,1,jbo_44,jbo,before,50.0,A,0.0
P71,intervention,0,0,0,1,jbo_44,jbo,intermediate,60.0,A,0.4054651081081642
P71,intervention,0,0,0,1,jbo_44,jbo,after,100.0,A,4.595119850134589
